Level_id,Agg_Level_1,Agg_Level_2,Dollar_Sales,weight
Level12,HOUSEHOLD_1_042,TX_3,378.86,9.71E-05
Level12,HOUSEHOLD_1_043,TX_3,86.13,2.21E-05
Level12,HOUSEHOLD_1_044,TX_3,269.55,6.91E-05
Level12,HOUSEHOLD_1_045,TX_3,186.9,4.79E-05
Level12,HOUSEHOLD_1_046,TX_3,52.92,1.36E-05
Level12,HOUSEHOLD_1_047,TX_3,63.45,1.63E-05
Level12,HOUSEHOLD_1_048,TX_3,113.6,2.91E-05
Level12,HOUSEHOLD_1_049,TX_3,286.56,7.35E-05
Level12,HOUSEHOLD_1_050,TX_3,551.83,0.000141459
Level12,HOUSEHOLD_1_051,TX_3,715,0.000183287
Level12,HOUSEHOLD_1_052,TX_3,16.92,4.34E-06
Level12,HOUSEHOLD_1_053,TX_3,1302.39,0.000333863
Level12,HOUSEHOLD_1_054,TX_3,23.52,6.03E-06
Level12,HOUSEHOLD_1_055,TX_3,446.2,0.000114382
Level12,HOUSEHOLD_1_056,TX_3,35.91,9.21E-06
Level12,HOUSEHOLD_1_057,TX_3,10.62,2.72E-06
Level12,HOUSEHOLD_1_058,TX_3,174.96,4.49E-05
Level12,HOUSEHOLD_1_059,TX_3,78,2.00E-05
Level12,HOUSEHOLD_1_060,TX_3,149.85,3.84E-05
Level12,HOUSEHOLD_1_061,TX_3,78.69,2.02E-05
Level12,HOUSEHOLD_1_062,TX_3,239.04,6.13E-05
Level12,HOUSEHOLD_1_063,TX_3,478.56,0.000122677
Level12,HOUSEHOLD_1_064,TX_3,57.8,1.48E-05
Level12,HOUSEHOLD_1_065,TX_3,31.36,8.04E-06
Level12,HOUSEHOLD_1_066,TX_3,609.76,0.00015631
Level12,HOUSEHOLD_1_067,TX_3,198.5,5.09E-05
Level12,HOUSEHOLD_1_068,TX_3,69.7,1.79E-05
Level12,HOUSEHOLD_1_069,TX_3,25.61,6.57E-06
Level12,HOUSEHOLD_1_070,TX_3,39.3,1.01E-05
Level12,HOUSEHOLD_1_071,TX_3,103.84,2.66E-05
Level12,HOUSEHOLD_1_072,TX_3,391.02,0.000100236
Level12,HOUSEHOLD_1_073,TX_3,115.44,2.96E-05
Level12,HOUSEHOLD_1_074,TX_3,108.68,2.79E-05
Level12,HOUSEHOLD_1_075,TX_3,62.79,1.61E-05
Level12,HOUSEHOLD_1_076,TX_3,19.52,5.00E-06
Level12,HOUSEHOLD_1_077,TX_3,211.86,5.43E-05
Level12,HOUSEHOLD_1_078,TX_3,17.04,4.37E-06
Level12,HOUSEHOLD_1_079,TX_3,143.04,3.67E-05
Level12,HOUSEHOLD_1_080,TX_3,931.83,0.000238871
Level12,HOUSEHOLD_1_081,TX_3,127.68,3.27E-05
Level12,HOUSEHOLD_1_082,TX_3,104.4,2.68E-05
Level12,HOUSEHOLD_1_083,TX_3,133.86,3.43E-05
Level12,HOUSEHOLD_1_085,TX_3,50.01,1.28E-05
Level12,HOUSEHOLD_1_086,TX_3,379.44,9.73E-05
Level12,HOUSEHOLD_1_087,TX_3,169.86,4.35E-05
Level12,HOUSEHOLD_1_088,TX_3,155.22,3.98E-05
Level12,HOUSEHOLD_1_089,TX_3,24.8,6.36E-06
Level12,HOUSEHOLD_1_090,TX_3,291.72,7.48E-05
Level12,HOUSEHOLD_1_091,TX_3,34.4,8.82E-06
Level12,HOUSEHOLD_1_092,TX_3,15.93,4.08E-06
Level12,HOUSEHOLD_1_093,TX_3,106.38,2.73E-05
Level12,HOUSEHOLD_1_094,TX_3,118.32,3.03E-05
Level12,HOUSEHOLD_1_095,TX_3,41.79,1.07E-05
Level12,HOUSEHOLD_1_096,TX_3,87.34,2.24E-05
Level12,HOUSEHOLD_1_097,TX_3,19.85,5.09E-06
Level12,HOUSEHOLD_1_098,TX_3,367.08,9.41E-05
Level12,HOUSEHOLD_1_099,TX_3,28.44,7.29E-06
Level12,HOUSEHOLD_1_100,TX_3,462.26,0.000118499
Level12,HOUSEHOLD_1_101,TX_3,28.44,7.29E-06
Level12,HOUSEHOLD_1_102,TX_3,179.2,4.59E-05
Level12,HOUSEHOLD_1_103,TX_3,88.16,2.26E-05
Level12,HOUSEHOLD_1_104,TX_3,32.67,8.37E-06
Level12,HOUSEHOLD_1_105,TX_3,7.88,2.02E-06
Level12,HOUSEHOLD_1_106,TX_3,1731.18,0.000443781
Level12,HOUSEHOLD_1_107,TX_3,118.32,3.03E-05
Level12,HOUSEHOLD_1_108,TX_3,34.16,8.76E-06
Level12,HOUSEHOLD_1_109,TX_3,95.28,2.44E-05
Level12,HOUSEHOLD_1_110,TX_3,2715.48,0.000696103
Level12,HOUSEHOLD_1_112,TX_3,124.74,3.20E-05
Level12,HOUSEHOLD_1_113,TX_3,591.22,0.000151557
Level12,HOUSEHOLD_1_114,TX_3,90.21,2.31E-05
Level12,HOUSEHOLD_1_115,TX_3,54.34,1.39E-05
Level12,HOUSEHOLD_1_116,TX_3,98.01,2.51E-05
Level12,HOUSEHOLD_1_117,TX_3,23.91,6.13E-06
Level12,HOUSEHOLD_1_118,TX_3,177.51,4.55E-05
Level12,HOUSEHOLD_1_119,TX_3,284.24,7.29E-05
Level12,HOUSEHOLD_1_120,TX_3,62.16,1.59E-05
Level12,HOUSEHOLD_1_121,TX_3,89.28,2.29E-05
Level12,HOUSEHOLD_1_122,TX_3,97.18,2.49E-05
Level12,HOUSEHOLD_1_123,TX_3,89.7,2.30E-05
Level12,HOUSEHOLD_1_124,TX_3,95.52,2.45E-05
Level12,HOUSEHOLD_1_125,TX_3,85.8,2.20E-05
Level12,HOUSEHOLD_1_126,TX_3,62.72,1.61E-05
Level12,HOUSEHOLD_1_127,TX_3,646.38,0.000165697
Level12,HOUSEHOLD_1_128,TX_3,42.72,1.10E-05
Level12,HOUSEHOLD_1_129,TX_3,58.2,1.49E-05
Level12,HOUSEHOLD_1_130,TX_3,410.88,0.000105327
Level12,HOUSEHOLD_1_131,TX_3,167.96,4.31E-05
Level12,HOUSEHOLD_1_132,TX_3,33.49,8.59E-06
Level12,HOUSEHOLD_1_133,TX_3,6.24,1.60E-06
Level12,HOUSEHOLD_1_134,TX_3,29.61,7.59E-06
Level12,HOUSEHOLD_1_135,TX_3,17.76,4.55E-06
Level12,HOUSEHOLD_1_136,TX_3,214.38,5.50E-05
Level12,HOUSEHOLD_1_137,TX_3,233.64,5.99E-05
Level12,HOUSEHOLD_1_138,TX_3,103.74,2.66E-05
Level12,HOUSEHOLD_1_139,TX_3,24.9,6.38E-06
Level12,HOUSEHOLD_1_140,TX_3,464.07,0.000118963
Level12,HOUSEHOLD_1_141,TX_3,107.97,2.77E-05
Level12,HOUSEHOLD_1_142,TX_3,522.17,0.000133856
Level12,HOUSEHOLD_1_143,TX_3,86.68,2.22E-05
Level12,HOUSEHOLD_1_144,TX_3,68.31,1.75E-05
Level12,HOUSEHOLD_1_145,TX_3,87.36,2.24E-05
Level12,HOUSEHOLD_1_146,TX_3,173.42,4.45E-05
Level12,HOUSEHOLD_1_147,TX_3,89.28,2.29E-05
Level12,HOUSEHOLD_1_148,TX_3,59.2,1.52E-05
Level12,HOUSEHOLD_1_149,TX_3,97.97,2.51E-05
Level12,HOUSEHOLD_1_150,TX_3,174.72,4.48E-05
Level12,HOUSEHOLD_1_151,TX_3,102.96,2.64E-05
Level12,HOUSEHOLD_1_152,TX_3,49.9,1.28E-05
Level12,HOUSEHOLD_1_153,TX_3,149.72,3.84E-05
Level12,HOUSEHOLD_1_154,TX_3,5.92,1.52E-06
Level12,HOUSEHOLD_1_155,TX_3,55.52,1.42E-05
Level12,HOUSEHOLD_1_156,TX_3,19.11,4.90E-06
Level12,HOUSEHOLD_1_157,TX_3,201.15,5.16E-05
Level12,HOUSEHOLD_1_158,TX_3,59.55,1.53E-05
Level12,HOUSEHOLD_1_159,TX_3,190.32,4.88E-05
Level12,HOUSEHOLD_1_160,TX_3,608.17,0.000155902
Level12,HOUSEHOLD_1_161,TX_3,214.74,5.50E-05
Level12,HOUSEHOLD_1_162,TX_3,95.52,2.45E-05
Level12,HOUSEHOLD_1_163,TX_3,49.9,1.28E-05
Level12,HOUSEHOLD_1_164,TX_3,89.1,2.28E-05
Level12,HOUSEHOLD_1_165,TX_3,143.76,3.69E-05
Level12,HOUSEHOLD_1_166,TX_3,103.74,2.66E-05
Level12,HOUSEHOLD_1_167,TX_3,49.32,1.26E-05
Level12,HOUSEHOLD_1_168,TX_3,41.64,1.07E-05
Level12,HOUSEHOLD_1_169,TX_3,35.28,9.04E-06
Level12,HOUSEHOLD_1_170,TX_3,67.32,1.73E-05
Level12,HOUSEHOLD_1_171,TX_3,53.82,1.38E-05
Level12,HOUSEHOLD_1_172,TX_3,121.52,3.12E-05
Level12,HOUSEHOLD_1_173,TX_3,113.49,2.91E-05
Level12,HOUSEHOLD_1_174,TX_3,50.03,1.28E-05
Level12,HOUSEHOLD_1_175,TX_3,146.1,3.75E-05
Level12,HOUSEHOLD_1_176,TX_3,11.61,2.98E-06
Level12,HOUSEHOLD_1_177,TX_3,0,0
Level12,HOUSEHOLD_1_178,TX_3,31.29,8.02E-06
Level12,HOUSEHOLD_1_179,TX_3,203.04,5.20E-05
Level12,HOUSEHOLD_1_180,TX_3,157.68,4.04E-05
Level12,HOUSEHOLD_1_181,TX_3,23.64,6.06E-06
Level12,HOUSEHOLD_1_182,TX_3,91.31,2.34E-05
Level12,HOUSEHOLD_1_183,TX_3,214.72,5.50E-05
Level12,HOUSEHOLD_1_184,TX_3,131.67,3.38E-05
Level12,HOUSEHOLD_1_185,TX_3,112.86,2.89E-05
Level12,HOUSEHOLD_1_186,TX_3,234.63,6.01E-05
Level12,HOUSEHOLD_1_187,TX_3,0,0
Level12,HOUSEHOLD_1_188,TX_3,63.68,1.63E-05
Level12,HOUSEHOLD_1_189,TX_3,270.48,6.93E-05
Level12,HOUSEHOLD_1_190,TX_3,148.2,3.80E-05
Level12,HOUSEHOLD_1_191,TX_3,91.76,2.35E-05
Level12,HOUSEHOLD_1_192,TX_3,54.3,1.39E-05
Level12,HOUSEHOLD_1_193,TX_3,101.64,2.61E-05
Level12,HOUSEHOLD_1_194,TX_3,189.24,4.85E-05
Level12,HOUSEHOLD_1_195,TX_3,34.92,8.95E-06
Level12,HOUSEHOLD_1_196,TX_3,120.17,3.08E-05
Level12,HOUSEHOLD_1_197,TX_3,164.01,4.20E-05
Level12,HOUSEHOLD_1_198,TX_3,78.57,2.01E-05
Level12,HOUSEHOLD_1_199,TX_3,12.39,3.18E-06
Level12,HOUSEHOLD_1_200,TX_3,20.8,5.33E-06
Level12,HOUSEHOLD_1_201,TX_3,150.04,3.85E-05
Level12,HOUSEHOLD_1_202,TX_3,156.42,4.01E-05
Level12,HOUSEHOLD_1_203,TX_3,217.36,5.57E-05
Level12,HOUSEHOLD_1_204,TX_3,22.56,5.78E-06
Level12,HOUSEHOLD_1_205,TX_3,380.16,9.75E-05
Level12,HOUSEHOLD_1_206,TX_3,4.92,1.26E-06
Level12,HOUSEHOLD_1_207,TX_3,111.58,2.86E-05
Level12,HOUSEHOLD_1_208,TX_3,62.31,1.60E-05
Level12,HOUSEHOLD_1_209,TX_3,6.94,1.78E-06
Level12,HOUSEHOLD_1_210,TX_3,41.13,1.05E-05
Level12,HOUSEHOLD_1_211,TX_3,42.57,1.09E-05
Level12,HOUSEHOLD_1_212,TX_3,147.51,3.78E-05
Level12,HOUSEHOLD_1_213,TX_3,107.52,2.76E-05
Level12,HOUSEHOLD_1_214,TX_3,430.1,0.000110254
Level12,HOUSEHOLD_1_215,TX_3,95.92,2.46E-05
Level12,HOUSEHOLD_1_216,TX_3,11.97,3.07E-06
Level12,HOUSEHOLD_1_217,TX_3,16.47,4.22E-06
Level12,HOUSEHOLD_1_218,TX_3,100.98,2.59E-05
Level12,HOUSEHOLD_1_219,TX_3,174.96,4.49E-05
Level12,HOUSEHOLD_1_220,TX_3,23.79,6.10E-06
Level12,HOUSEHOLD_1_221,TX_3,163.41,4.19E-05
Level12,HOUSEHOLD_1_222,TX_3,1475.56,0.000378254
Level12,HOUSEHOLD_1_223,TX_3,179.93,4.61E-05
Level12,HOUSEHOLD_1_224,TX_3,71.73,1.84E-05
Level12,HOUSEHOLD_1_225,TX_3,71.44,1.83E-05
Level12,HOUSEHOLD_1_226,TX_3,131.4,3.37E-05
Level12,HOUSEHOLD_1_227,TX_3,30.03,7.70E-06
Level12,HOUSEHOLD_1_228,TX_3,170.46,4.37E-05
Level12,HOUSEHOLD_1_229,TX_3,12.4,3.18E-06
Level12,HOUSEHOLD_1_230,TX_3,22.96,5.89E-06
Level12,HOUSEHOLD_1_231,TX_3,47.52,1.22E-05
Level12,HOUSEHOLD_1_232,TX_3,88.83,2.28E-05
Level12,HOUSEHOLD_1_233,TX_3,218.88,5.61E-05
Level12,HOUSEHOLD_1_234,TX_3,48.5,1.24E-05
Level12,HOUSEHOLD_1_235,TX_3,447.63,0.000114748
Level12,HOUSEHOLD_1_236,TX_3,155.61,3.99E-05
Level12,HOUSEHOLD_1_237,TX_3,117.6,3.01E-05
Level12,HOUSEHOLD_1_238,TX_3,131.44,3.37E-05
Level12,HOUSEHOLD_1_239,TX_3,35.73,9.16E-06
Level12,HOUSEHOLD_1_241,TX_3,182.62,4.68E-05
Level12,HOUSEHOLD_1_242,TX_3,92.72,2.38E-05
Level12,HOUSEHOLD_1_243,TX_3,143.81,3.69E-05
Level12,HOUSEHOLD_1_244,TX_3,23.68,6.07E-06
Level12,HOUSEHOLD_1_245,TX_3,66.75,1.71E-05
Level12,HOUSEHOLD_1_246,TX_3,159.2,4.08E-05
Level12,HOUSEHOLD_1_247,TX_3,132.89,3.41E-05
Level12,HOUSEHOLD_1_248,TX_3,161.46,4.14E-05
Level12,HOUSEHOLD_1_249,TX_3,191.28,4.90E-05
Level12,HOUSEHOLD_1_250,TX_3,5.36,1.37E-06
Level12,HOUSEHOLD_1_251,TX_3,85.14,2.18E-05
Level12,HOUSEHOLD_1_252,TX_3,208.34,5.34E-05
Level12,HOUSEHOLD_1_253,TX_3,6.94,1.78E-06
Level12,HOUSEHOLD_1_254,TX_3,119.31,3.06E-05
Level12,HOUSEHOLD_1_255,TX_3,75.76,1.94E-05
Level12,HOUSEHOLD_1_256,TX_3,232.83,5.97E-05
Level12,HOUSEHOLD_1_257,TX_3,110.04,2.82E-05
Level12,HOUSEHOLD_1_258,TX_3,11.88,3.05E-06
Level12,HOUSEHOLD_1_259,TX_3,403.92,0.000103543
Level12,HOUSEHOLD_1_260,TX_3,11.88,3.05E-06
Level12,HOUSEHOLD_1_261,TX_3,53.73,1.38E-05
Level12,HOUSEHOLD_1_262,TX_3,103.79,2.66E-05
Level12,HOUSEHOLD_1_263,TX_3,37.1,9.51E-06
Level12,HOUSEHOLD_1_264,TX_3,67.23,1.72E-05
Level12,HOUSEHOLD_1_265,TX_3,52.14,1.34E-05
Level12,HOUSEHOLD_1_266,TX_3,56,1.44E-05
Level12,HOUSEHOLD_1_267,TX_3,0,0
Level12,HOUSEHOLD_1_268,TX_3,133.92,3.43E-05
Level12,HOUSEHOLD_1_269,TX_3,109.2,2.80E-05
Level12,HOUSEHOLD_1_270,TX_3,486.08,0.000124605
Level12,HOUSEHOLD_1_271,TX_3,44.7,1.15E-05
Level12,HOUSEHOLD_1_272,TX_3,947.15,0.000242798
Level12,HOUSEHOLD_1_274,TX_3,79.04,2.03E-05
Level12,HOUSEHOLD_1_275,TX_3,157.41,4.04E-05
Level12,HOUSEHOLD_1_276,TX_3,0,0
Level12,HOUSEHOLD_1_277,TX_3,154.56,3.96E-05
Level12,HOUSEHOLD_1_278,TX_3,5.97,1.53E-06
Level12,HOUSEHOLD_1_279,TX_3,25.22,6.47E-06
Level12,HOUSEHOLD_1_280,TX_3,114.31,2.93E-05
Level12,HOUSEHOLD_1_281,TX_3,83.98,2.15E-05
Level12,HOUSEHOLD_1_282,TX_3,31.84,8.16E-06
Level12,HOUSEHOLD_1_283,TX_3,122.84,3.15E-05
Level12,HOUSEHOLD_1_284,TX_3,69.16,1.77E-05
Level12,HOUSEHOLD_1_285,TX_3,193.2,4.95E-05
Level12,HOUSEHOLD_1_286,TX_3,54.23,1.39E-05
Level12,HOUSEHOLD_1_287,TX_3,129.64,3.32E-05
Level12,HOUSEHOLD_1_288,TX_3,103.09,2.64E-05
Level12,HOUSEHOLD_1_289,TX_3,109.12,2.80E-05
Level12,HOUSEHOLD_1_290,TX_3,924.96,0.00023711
Level12,HOUSEHOLD_1_291,TX_3,156.24,4.01E-05
Level12,HOUSEHOLD_1_292,TX_3,336.96,8.64E-05
Level12,HOUSEHOLD_1_293,TX_3,349.16,8.95E-05
Level12,HOUSEHOLD_1_294,TX_3,388.17,9.95E-05
Level12,HOUSEHOLD_1_295,TX_3,20.86,5.35E-06
Level12,HOUSEHOLD_1_296,TX_3,94.43,2.42E-05
Level12,HOUSEHOLD_1_297,TX_3,15.88,4.07E-06
Level12,HOUSEHOLD_1_298,TX_3,18.6,4.77E-06
Level12,HOUSEHOLD_1_299,TX_3,221.34,5.67E-05
Level12,HOUSEHOLD_1_300,TX_3,43.92,1.13E-05
Level12,HOUSEHOLD_1_301,TX_3,51.04,1.31E-05
Level12,HOUSEHOLD_1_302,TX_3,134.81,3.46E-05
Level12,HOUSEHOLD_1_303,TX_3,122.2,3.13E-05
Level12,HOUSEHOLD_1_304,TX_3,618.32,0.000158504
Level12,HOUSEHOLD_1_305,TX_3,133.65,3.43E-05
Level12,HOUSEHOLD_1_306,TX_3,216.7,5.56E-05
Level12,HOUSEHOLD_1_307,TX_3,148.5,3.81E-05
Level12,HOUSEHOLD_1_308,TX_3,90.22,2.31E-05
Level12,HOUSEHOLD_1_309,TX_3,55.04,1.41E-05
Level12,HOUSEHOLD_1_310,TX_3,0,0
Level12,HOUSEHOLD_1_311,TX_3,197.88,5.07E-05
Level12,HOUSEHOLD_1_312,TX_3,14.22,3.65E-06
Level12,HOUSEHOLD_1_313,TX_3,123.07,3.15E-05
Level12,HOUSEHOLD_1_314,TX_3,191.52,4.91E-05
Level12,HOUSEHOLD_1_315,TX_3,94.8,2.43E-05
Level12,HOUSEHOLD_1_316,TX_3,91.08,2.33E-05
Level12,HOUSEHOLD_1_317,TX_3,62.72,1.61E-05
Level12,HOUSEHOLD_1_318,TX_3,294.92,7.56E-05
Level12,HOUSEHOLD_1_319,TX_3,121.55,3.12E-05
Level12,HOUSEHOLD_1_320,TX_3,84.36,2.16E-05
Level12,HOUSEHOLD_1_321,TX_3,145.53,3.73E-05
Level12,HOUSEHOLD_1_322,TX_3,83.16,2.13E-05
Level12,HOUSEHOLD_1_323,TX_3,308.88,7.92E-05
Level12,HOUSEHOLD_1_324,TX_3,238.8,6.12E-05
Level12,HOUSEHOLD_1_325,TX_3,19.68,5.04E-06
Level12,HOUSEHOLD_1_326,TX_3,97.4,2.50E-05
Level12,HOUSEHOLD_1_327,TX_3,108.1,2.77E-05
Level12,HOUSEHOLD_1_328,TX_3,449.54,0.000115238
Level12,HOUSEHOLD_1_329,TX_3,172.9,4.43E-05
Level12,HOUSEHOLD_1_330,TX_3,31.46,8.06E-06
Level12,HOUSEHOLD_1_331,TX_3,268.4,6.88E-05
Level12,HOUSEHOLD_1_332,TX_3,0,0
Level12,HOUSEHOLD_1_333,TX_3,29.7,7.61E-06
Level12,HOUSEHOLD_1_334,TX_3,195.84,5.02E-05
Level12,HOUSEHOLD_1_335,TX_3,128.66,3.30E-05
Level12,HOUSEHOLD_1_336,TX_3,160.71,4.12E-05
Level12,HOUSEHOLD_1_337,TX_3,34.79,8.92E-06
Level12,HOUSEHOLD_1_338,TX_3,311.26,7.98E-05
Level12,HOUSEHOLD_1_339,TX_3,203.52,5.22E-05
Level12,HOUSEHOLD_1_340,TX_3,24.9,6.38E-06
Level12,HOUSEHOLD_1_341,TX_3,165.92,4.25E-05
Level12,HOUSEHOLD_1_342,TX_3,591.36,0.000151593
Level12,HOUSEHOLD_1_343,TX_3,242.42,6.21E-05
Level12,HOUSEHOLD_1_344,TX_3,808.86,0.000207348
Level12,HOUSEHOLD_1_345,TX_3,41.2,1.06E-05
Level12,HOUSEHOLD_1_346,TX_3,59.1,1.52E-05
Level12,HOUSEHOLD_1_347,TX_3,167.37,4.29E-05
Level12,HOUSEHOLD_1_348,TX_3,104.16,2.67E-05
Level12,HOUSEHOLD_1_349,TX_3,55.86,1.43E-05
Level12,HOUSEHOLD_1_350,TX_3,87.68,2.25E-05
Level12,HOUSEHOLD_1_351,TX_3,98.88,2.53E-05
Level12,HOUSEHOLD_1_353,TX_3,30.96,7.94E-06
Level12,HOUSEHOLD_1_354,TX_3,96.5,2.47E-05
Level12,HOUSEHOLD_1_355,TX_3,119.7,3.07E-05
Level12,HOUSEHOLD_1_356,TX_3,0,0
Level12,HOUSEHOLD_1_357,TX_3,550.62,0.000141149
Level12,HOUSEHOLD_1_358,TX_3,338.98,8.69E-05
Level12,HOUSEHOLD_1_359,TX_3,316.48,8.11E-05
Level12,HOUSEHOLD_1_360,TX_3,19.8,5.08E-06
Level12,HOUSEHOLD_1_361,TX_3,99.64,2.55E-05
Level12,HOUSEHOLD_1_362,TX_3,55.79,1.43E-05
Level12,HOUSEHOLD_1_363,TX_3,56.43,1.45E-05
Level12,HOUSEHOLD_1_364,TX_3,42.84,1.10E-05
Level12,HOUSEHOLD_1_365,TX_3,71.28,1.83E-05
Level12,HOUSEHOLD_1_366,TX_3,0,0
Level12,HOUSEHOLD_1_367,TX_3,35.73,9.16E-06
Level12,HOUSEHOLD_1_368,TX_3,31.92,8.18E-06
Level12,HOUSEHOLD_1_369,TX_3,55.8,1.43E-05
Level12,HOUSEHOLD_1_370,TX_3,154.32,3.96E-05
Level12,HOUSEHOLD_1_371,TX_3,125.28,3.21E-05
Level12,HOUSEHOLD_1_372,TX_3,90.62,2.32E-05
Level12,HOUSEHOLD_1_373,TX_3,239.4,6.14E-05
Level12,HOUSEHOLD_1_374,TX_3,51.61,1.32E-05
Level12,HOUSEHOLD_1_375,TX_3,39.85,1.02E-05
Level12,HOUSEHOLD_1_376,TX_3,125.12,3.21E-05
Level12,HOUSEHOLD_1_377,TX_3,107.52,2.76E-05
Level12,HOUSEHOLD_1_378,TX_3,21.78,5.58E-06
Level12,HOUSEHOLD_1_379,TX_3,165.87,4.25E-05
Level12,HOUSEHOLD_1_380,TX_3,95.97,2.46E-05
Level12,HOUSEHOLD_1_381,TX_3,49.7,1.27E-05
Level12,HOUSEHOLD_1_382,TX_3,125.4,3.21E-05
Level12,HOUSEHOLD_1_383,TX_3,116.64,2.99E-05
Level12,HOUSEHOLD_1_384,TX_3,280.72,7.20E-05
Level12,HOUSEHOLD_1_385,TX_3,204.88,5.25E-05
Level12,HOUSEHOLD_1_386,TX_3,334.62,8.58E-05
Level12,HOUSEHOLD_1_387,TX_3,218.88,5.61E-05
Level12,HOUSEHOLD_1_388,TX_3,13.88,3.56E-06
Level12,HOUSEHOLD_1_389,TX_3,62.98,1.61E-05
Level12,HOUSEHOLD_1_390,TX_3,62.22,1.59E-05
Level12,HOUSEHOLD_1_393,TX_3,77.22,1.98E-05
Level12,HOUSEHOLD_1_394,TX_3,131.76,3.38E-05
Level12,HOUSEHOLD_1_395,TX_3,19.48,4.99E-06
Level12,HOUSEHOLD_1_396,TX_3,71.46,1.83E-05
Level12,HOUSEHOLD_1_397,TX_3,58.38,1.50E-05
Level12,HOUSEHOLD_1_398,TX_3,22.72,5.82E-06
Level12,HOUSEHOLD_1_399,TX_3,258.02,6.61E-05
Level12,HOUSEHOLD_1_400,TX_3,69.7,1.79E-05
Level12,HOUSEHOLD_1_401,TX_3,160.99,4.13E-05
Level12,HOUSEHOLD_1_402,TX_3,13.94,3.57E-06
Level12,HOUSEHOLD_1_403,TX_3,31.44,8.06E-06
Level12,HOUSEHOLD_1_404,TX_3,74.76,1.92E-05
Level12,HOUSEHOLD_1_405,TX_3,38.74,9.93E-06
Level12,HOUSEHOLD_1_406,TX_3,9.94,2.55E-06
Level12,HOUSEHOLD_1_407,TX_3,110.04,2.82E-05
Level12,HOUSEHOLD_1_408,TX_3,142.48,3.65E-05
Level12,HOUSEHOLD_1_409,TX_3,720.3,0.000184646
Level12,HOUSEHOLD_1_410,TX_3,1012.35,0.000259512
Level12,HOUSEHOLD_1_411,TX_3,26.24,6.73E-06
Level12,HOUSEHOLD_1_412,TX_3,548.76,0.000140672
Level12,HOUSEHOLD_1_413,TX_3,268.8,6.89E-05
Level12,HOUSEHOLD_1_414,TX_3,139.12,3.57E-05
Level12,HOUSEHOLD_1_415,TX_3,113.22,2.90E-05
Level12,HOUSEHOLD_1_416,TX_3,499.68,0.000128091
Level12,HOUSEHOLD_1_417,TX_3,38.36,9.83E-06
Level12,HOUSEHOLD_1_418,TX_3,134.4,3.45E-05
Level12,HOUSEHOLD_1_419,TX_3,143.04,3.67E-05
Level12,HOUSEHOLD_1_420,TX_3,121.98,3.13E-05
Level12,HOUSEHOLD_1_421,TX_3,152.88,3.92E-05
Level12,HOUSEHOLD_1_422,TX_3,86.88,2.23E-05
Level12,HOUSEHOLD_1_423,TX_3,23.68,6.07E-06
Level12,HOUSEHOLD_1_424,TX_3,74.25,1.90E-05
Level12,HOUSEHOLD_1_425,TX_3,126.08,3.23E-05
Level12,HOUSEHOLD_1_426,TX_3,83.84,2.15E-05
Level12,HOUSEHOLD_1_427,TX_3,0,0
Level12,HOUSEHOLD_1_428,TX_3,31.88,8.17E-06
Level12,HOUSEHOLD_1_429,TX_3,662.84,0.000169916
Level12,HOUSEHOLD_1_430,TX_3,91.18,2.34E-05
Level12,HOUSEHOLD_1_431,TX_3,680.68,0.00017449
Level12,HOUSEHOLD_1_432,TX_3,116.4,2.98E-05
Level12,HOUSEHOLD_1_433,TX_3,17.94,4.60E-06
Level12,HOUSEHOLD_1_434,TX_3,131.01,3.36E-05
Level12,HOUSEHOLD_1_435,TX_3,206.18,5.29E-05
Level12,HOUSEHOLD_1_436,TX_3,19.94,5.11E-06
Level12,HOUSEHOLD_1_437,TX_3,68.08,1.75E-05
Level12,HOUSEHOLD_1_438,TX_3,73.3,1.88E-05
Level12,HOUSEHOLD_1_439,TX_3,57.34,1.47E-05
Level12,HOUSEHOLD_1_440,TX_3,973.05,0.000249438
Level12,HOUSEHOLD_1_441,TX_3,894.71,0.000229355
Level12,HOUSEHOLD_1_442,TX_3,278.07,7.13E-05
Level12,HOUSEHOLD_1_443,TX_3,177.84,4.56E-05
Level12,HOUSEHOLD_1_444,TX_3,107.36,2.75E-05
Level12,HOUSEHOLD_1_445,TX_3,159.57,4.09E-05
Level12,HOUSEHOLD_1_446,TX_3,31.44,8.06E-06
Level12,HOUSEHOLD_1_447,TX_3,154.56,3.96E-05
Level12,HOUSEHOLD_1_448,TX_3,251.52,6.45E-05
Level12,HOUSEHOLD_1_449,TX_3,761.44,0.000195192
Level12,HOUSEHOLD_1_450,TX_3,68.4,1.75E-05
Level12,HOUSEHOLD_1_451,TX_3,41.88,1.07E-05
Level12,HOUSEHOLD_1_452,TX_3,23.76,6.09E-06
Level12,HOUSEHOLD_1_453,TX_3,146.32,3.75E-05
Level12,HOUSEHOLD_1_454,TX_3,38.61,9.90E-06
Level12,HOUSEHOLD_1_455,TX_3,121.77,3.12E-05
Level12,HOUSEHOLD_1_456,TX_3,146.37,3.75E-05
Level12,HOUSEHOLD_1_457,TX_3,1224.99,0.000314021
Level12,HOUSEHOLD_1_458,TX_3,276.94,7.10E-05
Level12,HOUSEHOLD_1_459,TX_3,102.72,2.63E-05
Level12,HOUSEHOLD_1_460,TX_3,42.24,1.08E-05
Level12,HOUSEHOLD_1_461,TX_3,38.8,9.95E-06
